"Gene","p_value","log2FC","pct.1","pct.2","q_value","neg_log10_p","Classification"
"Anapc16",1.85111905876029e-51,0.740798573914247,0.169,0.069,4.07079592211975e-47,46.3903206692047,"NO"
"Cdh10",1.91817771602232e-51,0.274946116003933,0.523,0.337,4.21826461530468e-47,46.3748661800821,"NO"
"Scai",1.99646917021252e-51,0.328094191902424,0.254,0.127,4.39043535221435e-47,46.3574924133137,"NO"
"Capza1",2.08374314306e-51,0.0885304110980248,0.28,0.142,4.58235954590325e-47,46.3389108377403,"NO"
"Ubn1",2.40271687224666e-51,0.116228044551028,0.356,0.197,5.28381467375763e-47,46.2770524233769,"NO"
"Naa35",2.4151011108157e-51,0.133284353802175,0.227,0.106,5.31104885279481e-47,46.2748197037773,"NO"
"Zfp354c",2.51495071982825e-51,0.651617675848179,0.105,0.028,5.5306281279743e-47,46.2572255419283,"NO"
"Med14",2.57733695814848e-51,0.212282695087832,0.207,0.093,5.66782170466433e-47,46.2465838200157,"NO"
"Afg1l",2.75740232776165e-51,0.436653350988918,0.272,0.142,6.06380345898064e-47,46.2172548835738,"NO"
"Anapc2",3.00638181196156e-51,0.602522220696305,0.139,0.049,6.61133424268467e-47,46.1797108860875,"NO"
"CAAA01118383.1",3.07686134976112e-51,-1.62290628780854,0.131,0.224,6.76632579425968e-47,46.169647095043,"DOWN"
"Cd99l2",3.23899840177046e-51,0.656472808053053,0.121,0.038,7.12288138533341e-47,46.147344287738,"NO"
"Usp30",3.56882577734995e-51,0.766208541653908,0.113,0.032,7.84820476697027e-47,46.1052296743329,"NO"
"Cuedc1",3.60580047108796e-51,0.0285202904153782,0.409,0.235,7.92951581596954e-47,46.1007533303208,"NO"
"Nsun6",3.91544386985863e-51,0.640916570856839,0.12,0.037,8.61045261420611e-47,46.0649740189661,"NO"
"Smpd3",3.94925189560184e-51,0.703763034660233,0.102,0.026,8.68479984361801e-47,46.0612401861765,"NO"
"Slc24a4",4.03545099420862e-51,1.09217690472185,0.104,0.027,8.87436028136418e-47,46.05186294377,"UP"
"Cwc27",4.57891358038872e-51,0.24951335010174,0.29,0.151,1.00694888546328e-46,45.996992574456,"NO"
"Usp15",6.28089014663915e-51,0.0648494500739547,0.397,0.224,1.38123055214742e-46,45.8597338238338,"NO"
"Raph1",6.6171611604101e-51,0.586368074602242,0.188,0.082,1.45517991078579e-46,45.8370833094745,"NO"
"Alkbh8",7.52388420417043e-51,0.45891572207832,0.17,0.069,1.65457737533912e-46,45.7813129185029,"NO"
"4933434E20Rik",9.07552153269675e-51,0.402709838673813,0.173,0.071,1.99579794025534e-46,45.6998834299195,"NO"
"Tmco3",9.51331257466512e-51,0.528536025108748,0.159,0.062,2.09207256829461e-46,45.6794232550518,"NO"
"Tgfbr3",9.6290866871007e-51,1.05065443320978,0.113,0.034,2.11753245336031e-46,45.6741699249371,"UP"
"Cnst",9.73098584403685e-51,0.630275249436457,0.126,0.041,2.13994109696214e-46,45.6695981806772,"NO"
"Gnas",1.06652514902243e-50,0.199982193402938,0.398,0.232,2.34539545521522e-46,45.6297839207365,"NO"
"Nfat5",1.07751525947113e-50,0.0961168032463642,0.479,0.286,2.36956380710296e-46,45.625331592219,"NO"
"Arhgef19",1.08910042895135e-50,1.06217431695554,0.102,0.027,2.39504075330692e-46,45.6206870923598,"UP"
"Tmem175",1.17767162196314e-50,0.414465285410415,0.188,0.082,2.58981766385914e-46,45.5867308113502,"NO"
"Chmp3",1.25643391743203e-50,0.382082826182727,0.195,0.087,2.76302382782479e-46,45.5586153697892,"NO"
"Fbxo28",1.41859314668793e-50,0.456707408141388,0.184,0.079,3.11962818888143e-46,45.5058971640391,"NO"
"St5",1.57426068507031e-50,0.388823433679259,0.228,0.111,3.46195667253811e-46,45.4606783717568,"NO"
"Litaf",1.75747339481326e-50,0.346582927602944,0.316,0.178,3.86485974253384e-46,45.4128662621981,"NO"
"Ctps2",2.29918233489139e-50,0.447207129586505,0.193,0.086,5.05613187265965e-46,45.2961816074271,"NO"
"Tom1l2",2.31765145945881e-50,0.131240785600399,0.57,0.357,5.09674732449587e-46,45.2927068963892,"NO"
"Plekha7",2.60610394103522e-50,-1.54017244271131,0.126,0.218,5.73108317673054e-46,45.2417632884655,"DOWN"
"Vipas39",2.67937490019612e-50,0.308285477734562,0.157,0.06,5.89221334302129e-46,45.2297215367752,"NO"
"Arid4a",2.86543220110077e-50,0.0155769779186009,0.378,0.211,6.3013719534407e-46,45.2005648843653,"NO"
"Taf2",2.95360706786452e-50,-1.78012873351218,0.178,0.266,6.49527730294086e-46,45.1874023028564,"DOWN"
"Sbno2",2.98671433469151e-50,-1.53165758602152,0.199,0.291,6.5680834934201e-46,45.1825613351059,"DOWN"
"Map3k7",3.12026616553657e-50,0.148628688474662,0.279,0.144,6.86177732463146e-46,45.163563379584,"NO"
"Dclre1c",3.83298202875196e-50,0.49757242062132,0.223,0.108,8.42911077942844e-46,45.0742182384188,"NO"
"Mrps5",3.92260207446224e-50,0.669026949255015,0.136,0.048,8.6261942219499e-46,45.0641807677793,"NO"
"Xrcc4",4.23962702999612e-50,0.261652298326701,0.354,0.205,9.32336380166447e-46,45.0304273690911,"NO"
"Ikbkb",4.49703662871228e-50,-0.0231031942181399,0.327,0.176,9.88943325020118e-46,45.0048285965083,"NO"
"Hip1r",4.5824610570561e-50,0.129470009196529,0.235,0.114,1.00772901105721e-45,44.9966562385502,"NO"
"Usf2",4.85889268103119e-50,0.190162284752351,0.196,0.087,1.06851908948557e-45,44.9712177146003,"NO"
"Rapgef4",5.14999051314036e-50,0.428870497485552,0.215,0.1,1.1325344137447e-45,44.9459485924301,"NO"
"Rnf10",5.20954126254677e-50,0.288535429692575,0.201,0.09,1.14563021904666e-45,44.9409555392121,"NO"
"Smim4",5.23332101099442e-50,1.08179944005045,0.109,0.032,1.15085962352778e-45,44.9389776463487,"UP"
"Zfp329",5.57476099527172e-50,0.395493544421114,0.149,0.055,1.2259456904702e-45,44.9115287686851,"NO"
"Rtl4",6.05758712121018e-50,0.787454582889428,0.118,0.037,1.33212398382533e-45,44.875455352504,"NO"
"Rab12",6.08775960436614e-50,0.0977005823871572,0.242,0.117,1.33875921459616e-45,44.873297526928,"NO"
"Vgll4",6.95408187005985e-50,0.185687170340717,0.424,0.254,1.52927214404486e-45,44.8155152221482,"NO"
"Hells",6.98749406102327e-50,-2.05078632926943,0.061,0.138,1.53661981895963e-45,44.8134335696841,"DOWN"
"Pitpnm2",7.04881126495753e-50,0.19704965525074,0.273,0.143,1.55010408527681e-45,44.8096391391564,"NO"
"Fam126b",7.11496922996302e-50,0.412780661557899,0.167,0.068,1.56465288336117e-45,44.8055819952176,"NO"
"Vps4b",8.27886087788284e-50,0.18267746722324,0.222,0.104,1.82060429565522e-45,44.7397844369003,"NO"
"Elmod3",8.37197392784774e-50,0.636308692238201,0.112,0.033,1.841080786473e-45,44.7349271542718,"NO"
"Psmd9",8.50107391857437e-50,0.961437392429074,0.115,0.035,1.86947116543369e-45,44.7282812289797,"NO"
"Arhgef3",9.39702620237786e-50,0.375630690962895,0.173,0.071,2.06650003216492e-45,44.6847645836225,"NO"
"Senp5",1.03356573379493e-49,0.0897008334121923,0.288,0.15,2.27291440518844e-45,44.6434169188964,"NO"
"Plcb3",1.13167864345842e-49,-1.88571494316041,0.048,0.121,2.48867450482942e-45,44.6040319013024,"DOWN"
"Serpini1",1.16724292011831e-49,-1.8997165259945,0.074,0.154,2.56688390563217e-45,44.590593773044,"DOWN"
"Arfgap3",1.21469472396153e-49,0.890865409172766,0.112,0.034,2.6712351674638e-45,44.5732878763231,"NO"
"Nphp3",1.27864861459283e-49,0.722126799260185,0.107,0.03,2.8118761683511e-45,44.5510038090384,"NO"
"Eef1d",1.2837306801756e-49,-2.18404081232462,0.066,0.143,2.82305213877416e-45,44.5492811008213,"DOWN"
"Fbxl17",1.32760436843228e-49,0.170789701648077,0.692,0.46,2.91953476661943e-45,44.5346863486843,"NO"
"Agpat5",1.34886399444775e-49,0.372180602703685,0.172,0.071,2.96628681019005e-45,44.5277868593559,"NO"
"Ubr3",1.38311397685722e-49,0.0270448854865293,0.544,0.329,3.04160594650671e-45,44.5168970514082,"NO"
"Mfsd11",1.57971734516059e-49,0.398672242318589,0.195,0.087,3.47395641374265e-45,44.4591756347634,"NO"
"Gm26871",1.58877330083038e-49,1.01820656777023,0.136,0.049,3.4938713658561e-45,44.4566930885137,"UP"
"Hipk3",1.60292194867435e-49,0.161477491998179,0.185,0.079,3.52498565732976e-45,44.4528426457521,"NO"
"Slc25a36",1.70110638199038e-49,0.0338206929871075,0.285,0.148,3.74090304463504e-45,44.4270235475424,"NO"
"Dhx30",1.9599245909283e-49,0.0444212276048934,0.302,0.161,4.31007016791042e-45,44.3655156594708,"NO"
"Fopnl",2.0052698750326e-49,0.580235197505762,0.115,0.035,4.40978898218418e-45,44.3555821919529,"NO"
"N4bp2l2",2.03028704233781e-49,0.124369271618165,0.348,0.194,4.46480423480508e-45,44.3501975785689,"NO"
"Pnrc1",2.09670760066604e-49,-2.26756747587949,0.053,0.125,4.61086968462468e-45,44.3362171519181,"DOWN"
"Mier1",2.48085202212361e-49,0.122233642747595,0.335,0.184,5.45564168185203e-45,44.263154161208,"NO"
"Ezh1",2.67944941220647e-49,0.301724581045041,0.203,0.092,5.89237720238324e-45,44.2297094594414,"NO"
"Pot1b",2.71657536183815e-49,0.33555908509786,0.224,0.108,5.97402087821827e-45,44.2237332639416,"NO"
"Rps4x",2.84353201775277e-49,-2.3470345307806,0.07,0.15,6.25321126024012e-45,44.2038968987451,"DOWN"
"Trnau1ap",2.99984023355937e-49,-1.95689529696077,0.103,0.188,6.59694865762041e-45,44.1806568959103,"DOWN"
"Scfd1",3.1616233623655e-49,0.202620330425646,0.25,0.125,6.95272593617798e-45,44.1578448893763,"NO"
"Tmem127",3.59245255387918e-49,0.750739237313559,0.136,0.049,7.90016241123571e-45,44.1023639804085,"NO"
"Sil1",3.64292748527626e-49,0.263031871108349,0.288,0.154,8.01116183287101e-45,44.0963044950251,"NO"
"Pepd",3.64312819059613e-49,0.284477397041234,0.2,0.09,8.01160320393996e-45,44.0962805684407,"NO"
"Rfx7",3.74586399633897e-49,0.134040309835487,0.358,0.202,8.23752951434904e-45,44.0842030163559,"NO"
"Ndel1",4.09300319750428e-49,0.321878224228853,0.2,0.091,9.00092333163167e-45,44.0457129375313,"NO"
"Mob3b",4.16163812938977e-49,0.773056964505408,0.238,0.124,9.15185841034104e-45,44.0384907075287,"NO"
"Cct6a",4.3524200224194e-49,-1.80433985930853,0.125,0.212,9.57140687130249e-45,44.0190242219372,"DOWN"
"Glg1",4.37987556816078e-49,0.012141988458685,0.409,0.236,9.63178436194237e-45,44.0162932490375,"NO"
"Elovl6",4.38370428134941e-49,0.185239132505202,0.26,0.133,9.64020408511549e-45,44.0159137718958,"NO"
"Cnksr2",4.46436041734664e-49,0.642552888577875,0.13,0.044,9.817574993787e-45,44.0079957725874,"NO"
"Yap1",4.7821472143613e-49,-1.56239183334884,0.102,0.19,1.05164199391019e-44,43.9781320800787,"DOWN"
"Ogfod1",4.8419440370198e-49,0.647412723866719,0.144,0.054,1.06479191318103e-44,43.972735255875,"NO"
"Pdxk",6.13596725339411e-49,0.689982879719248,0.117,0.037,1.3493605586939e-44,43.869871988261,"NO"
"Chn1",6.28114462487375e-49,0.375028932348879,0.197,0.089,1.38128651445599e-44,43.8597162281982,"NO"
"Zfp692",6.28889472023644e-49,0.516597722910791,0.163,0.066,1.3829908379272e-44,43.8591806970063,"NO"
"Slc44a5",6.63995140021238e-49,0.595180000483589,0.114,0.035,1.4601917124207e-44,43.8355901208043,"NO"
"Rilpl1",6.83375806696264e-49,0.498832736473944,0.139,0.051,1.50281173650575e-44,43.8230954218867,"NO"
"Phactr2",7.06327677428826e-49,0.224938792023941,0.259,0.135,1.55328519543373e-44,43.8087487970521,"NO"
"Rtf1",7.51442332938658e-49,0.193822839038903,0.252,0.126,1.6524968343654e-44,43.7818593638054,"NO"
"Rragc",9.08139277334196e-49,0.707991876385267,0.151,0.059,1.99708908478563e-44,43.6996025619856,"NO"
"Gatad2b",9.30531767656215e-49,0.0960995124083797,0.493,0.3,2.04633241025278e-44,43.6890238172453,"NO"
"Tsen2",1.00144793352859e-48,0.756324110139126,0.122,0.04,2.20228415062271e-44,43.657126646724,"NO"
"Tle4",1.07069076273924e-48,0.176590629408415,0.309,0.169,2.35455605633985e-44,43.6280909655868,"NO"
"Rlbp1",1.10899550653532e-48,-2.11812799678977,0.046,0.116,2.43879201842182e-44,43.6128252349889,"DOWN"
"Trappc3",1.22533220087572e-48,0.683751951531417,0.116,0.037,2.69462804294581e-44,43.5695011748352,"NO"
"4930581F22Rik",1.43552064876256e-48,1.0068239255719,0.104,0.029,3.15685345869374e-44,43.5007455776129,"UP"
"Vta1",1.65764690584904e-48,0.458415971554875,0.165,0.068,3.64533131065262e-44,43.4382629941363,"NO"
"Picalm",1.74467498674052e-48,-0.028907118738529,0.492,0.3,3.83671476334109e-44,43.4160404867833,"NO"
"Top3b",1.79093484405168e-48,0.338068326984051,0.156,0.061,3.93844481555405e-44,43.4046752353713,"NO"
"Exoc1",1.84811571608188e-48,0.118615587853795,0.207,0.095,4.06419127123565e-44,43.3910258612341,"NO"
"Pcdh17",1.92632429151872e-48,0.445487854835828,0.228,0.113,4.23617974947882e-44,43.3730256202004,"NO"
"Kcnc3",1.93007592310688e-48,0.672013878749139,0.115,0.036,4.24442996250435e-44,43.3721806283322,"NO"
"Xpo1",1.97743146375188e-48,-1.39451792829861,0.314,0.377,4.34856953193677e-44,43.3616535813338,"DOWN"
"Fam172a",2.00313732697338e-48,0.136890956028551,0.662,0.437,4.40509929574716e-44,43.3560442976699,"NO"
"Trim30d",2.01145409516747e-48,-1.22184256220504,0.115,0.211,4.42338870068277e-44,43.3542448957775,"DOWN"
"Nup98",2.05032473953398e-48,0.0561809607644336,0.313,0.169,4.50886913470917e-44,43.3459323694613,"NO"
"Mtmr14",2.22411113149412e-48,0.754124156678588,0.124,0.042,4.89104278926873e-44,43.3105985377385,"NO"
"Dcaf10",2.48541521793299e-48,0.592286531155282,0.175,0.076,5.46567660575643e-44,43.2623560683057,"NO"
"Tmem88b",2.72150329352066e-48,0.824093177027813,0.121,0.04,5.98485789278129e-44,43.2229461572231,"NO"
"Arfgef3",2.83994159439927e-48,0.483435528560008,0.125,0.042,6.24531556024343e-44,43.2044456129167,"NO"
"Kcnk2",3.02918844343508e-48,1.18562403534467,0.134,0.049,6.66148830595808e-44,43.1764287301608,"UP"
"Zswim5",3.24730563136202e-48,0.694385855783325,0.16,0.066,7.14114981392821e-44,43.1462318557812,"NO"
"Pdss2",3.38492661208713e-48,0.186553234771544,0.368,0.211,7.4437921126408e-44,43.1282057641809,"NO"
"Rnf169",3.78304529959002e-48,0.104903346069072,0.374,0.217,8.3192949183284e-44,43.0799134797255,"NO"
"Zcchc4",3.90197458374774e-48,-1.81695416578234,0.135,0.222,8.58083230711966e-44,43.0664705852447,"DOWN"
"S100a16",3.94003098677133e-48,0.294896221629052,0.115,0.035,8.66452214300883e-44,43.0622553840611,"NO"
"Pofut1",4.12185365685921e-48,0.497051735383897,0.145,0.055,9.06436837679909e-44,43.0426624530167,"NO"
"Akap17b",4.18918989158248e-48,0.640039440703237,0.103,0.028,9.21244749057903e-44,43.0356249745323,"NO"
"Vps53",4.49853877727056e-48,0.227840371904662,0.216,0.102,9.89273662509568e-44,43.004683553016,"NO"
"Rhobtb2",4.55533538504662e-48,0.40592242001977,0.14,0.051,1.0017638045256e-43,42.9992346641805,"NO"
"Nolc1",4.85896541558576e-48,-2.29955755863509,0.058,0.132,1.06853508454146e-43,42.9712112135349,"DOWN"
"Fbxo25",5.41549809581335e-48,0.406164735885098,0.132,0.047,1.19092218625031e-43,42.9241166139884,"NO"
"Rnf166",5.52428182659971e-48,0.656003561756712,0.125,0.042,1.21484481648754e-43,42.9154791950266,"NO"
"Bckdhb",5.58810960461341e-48,0.117170415137983,0.356,0.203,1.22888118315053e-43,42.9104901057194,"NO"
"Gcc2",5.62282373133063e-48,0.174094591166105,0.247,0.123,1.23651516675692e-43,42.9078005523327,"NO"
"Fbxo11",5.6572153339006e-48,0.00818951149090585,0.458,0.275,1.24407822407808e-43,42.9051523115926,"NO"
"St6galnac5",5.74783555671932e-48,0.904882347725509,0.146,0.057,1.26400651727815e-43,42.8982506868047,"NO"
"Pts",6.41066382482598e-48,0.895924591273411,0.105,0.03,1.40976908171748e-43,42.8508520183722,"NO"
"Stk16",6.55910910259672e-48,0.795513206114594,0.111,0.034,1.44241368275204e-43,42.8409101665439,"NO"
"Nudt4",6.73980584329374e-48,0.738552926710915,0.131,0.047,1.48215070299873e-43,42.8291076356595,"NO"
"Zfp236",7.10070907390783e-48,0.150317767514462,0.305,0.165,1.56151693244307e-43,42.8064533020987,"NO"
"Smarcc2",7.13704260576227e-48,0.0145366314346678,0.435,0.255,1.56950703943318e-43,42.8042367320951,"NO"
"Gm46218",7.16770462158855e-48,1.1984373449621,0.101,0.028,1.57624992333354e-43,42.8023749215423,"UP"
"Stard8",7.61638201074573e-48,1.00713685015086,0.109,0.033,1.67491856798309e-43,42.7760063028572,"UP"
"Arl8b",7.79981450030585e-48,0.296898584019736,0.187,0.083,1.71525720676226e-43,42.7656707472818,"NO"
"Pskh1",8.31977566590349e-48,0.473756036923275,0.134,0.048,1.82960186668884e-43,42.7376434053032,"NO"
"Tmem29",8.43967264664263e-48,0.738852908086303,0.115,0.036,1.85596841172318e-43,42.7314294196748,"NO"
"Slfn8",8.98388956999969e-48,-1.38820149594584,0.07,0.151,1.97564715533863e-43,42.7042906165159,"DOWN"
"Knop1",9.18397377450355e-48,0.57126492246393,0.134,0.049,2.01964767275107e-43,42.6947243865563,"NO"
"Dhtkd1",9.69964825238952e-48,0.867392328192603,0.117,0.038,2.13304964718298e-43,42.6709990361367,"NO"
"Gtf2a1",1.03055590725079e-47,0.294911102094938,0.187,0.082,2.26629549563521e-43,42.6446834643945,"NO"
"Fam78b",1.13085714369659e-47,0.452029821941283,0.108,0.032,2.48686794470316e-43,42.6043472756104,"NO"
"Ptprq",1.14081795028384e-47,0.715995817479727,0.102,0.028,2.5087727544692e-43,42.6005386754529,"NO"
"Arl13b",1.18073434140896e-47,0.68765082554164,0.137,0.051,2.59655289019245e-43,42.5856028266662,"NO"
"Nell2",1.21290996845401e-47,0.45183949749263,0.171,0.072,2.66731031162722e-43,42.5739264560807,"NO"
"Acbd6",1.26671942927267e-47,0.251599307438708,0.222,0.108,2.78564269691352e-43,42.5550745895309,"NO"
"Eps15l1",1.26687580083207e-47,0.0883059727266698,0.432,0.254,2.78598657360981e-43,42.5550209808845,"NO"
"Sfpq",1.48903503469945e-47,0.00468649974765811,0.544,0.332,3.27453694480756e-43,42.4848501053007,"NO"
"Emc3",1.63522108326035e-47,0.985976738844973,0.102,0.029,3.59601468419784e-43,42.4441785435091,"NO"
"Narf",1.65566228315868e-47,0.547705587798443,0.134,0.048,3.64096692689426e-43,42.4387832660077,"NO"
"Pde1a",1.66802353810147e-47,0.346324657354975,0.213,0.101,3.66815056263895e-43,42.4355528466167,"NO"
"Golga1",1.68631855864414e-47,0.173880648869914,0.242,0.121,3.70838314231433e-43,42.4308154018208,"NO"
"Stam",1.70393502065191e-47,0.358095239957041,0.198,0.091,3.74712350391561e-43,42.426301992472,"NO"
"Zc3h12c",1.73062529680917e-47,0.814795625770356,0.119,0.039,3.80581809021305e-43,42.41955197388,"NO"
"Edem3",1.92821481846399e-47,0.320987947119546,0.167,0.07,4.24033720728417e-43,42.3725996053319,"NO"
"Fndc3b",1.96324425883272e-47,-1.05519632876441,0.362,0.428,4.31737044959904e-43,42.3647806853455,"DOWN"
"Ak5",2.03127437453234e-47,0.737228493142118,0.127,0.044,4.46697547703408e-43,42.3499864317274,"NO"
"Enox2",2.04351097431963e-47,0.174544270089252,0.26,0.136,4.49388498362629e-43,42.3473780470962,"NO"
"Rapgef1",2.09015762918352e-47,0.372463888447977,0.458,0.289,4.59646564233748e-43,42.3375759817996,"NO"
"Nptn",2.20172219821346e-47,-0.0405791939336359,0.349,0.194,4.84180728609123e-43,42.3149925003657,"NO"
"Nxf1",2.34961837764848e-47,-1.45106757055018,0.297,0.364,5.16704577428677e-43,42.2867576910705,"DOWN"
"Tpp1",2.39181728302363e-47,0.325562771903414,0.176,0.076,5.25984538709726e-43,42.2790270217241,"NO"
"Mcu",2.46479067198508e-47,0.186738097909401,0.385,0.229,5.42032116676238e-43,42.2659749797309,"NO"
"Zfp281",2.73272446928135e-47,0.734981543520956,0.11,0.034,6.00953438039661e-43,42.2211591758938,"NO"
"Ppp1r12a",2.73381528527161e-47,0.0364080543264147,0.604,0.381,6.0119331938408e-43,42.2209858540511,"NO"
"Hspd1",2.81392198541129e-47,-1.91110597286159,0.101,0.184,6.18809583811797e-43,42.2084429687859,"DOWN"
"Pogz",2.95427533815638e-47,0.113218890395578,0.265,0.136,6.49674689613969e-43,42.1873040523898,"NO"
"Tmem59",2.997943551706e-47,0.262649013260536,0.166,0.069,6.59277766455665e-43,42.1809315701966,"NO"
"Rufy3",3.1415133122169e-47,0.00972690161808432,0.486,0.294,6.90850192489618e-43,42.1606161170667,"NO"
"Herpud2",3.15798330081986e-47,0.334264466052841,0.147,0.056,6.94472107683295e-43,42.1583451922914,"NO"
"Pnpla6",3.47663375020942e-47,0.248880061363387,0.156,0.061,7.64546528008555e-43,42.1165960795878,"NO"
"Casd1",3.58550966525329e-47,0.326625410696866,0.197,0.091,7.88489430485852e-43,42.1032041239108,"NO"
"Cacul1",3.62555409414805e-47,0.136915922976683,0.194,0.087,7.97295600844098e-43,42.098380632162,"NO"
"Pten",3.6852562928158e-47,0.0841254940477895,0.34,0.192,8.10424711353124e-43,42.0912873250013,"NO"
"P2ry12",3.73230411841601e-47,1.96318526600379,0.105,0.032,8.20770998680864e-43,42.0857779974264,"UP"
"Plekhh2",4.10164461805341e-47,1.12125180526931,0.142,0.056,9.01992667956125e-43,42.044796992701,"UP"
"Glrx2",4.13815867094875e-47,0.70457210868941,0.1,0.028,9.10022473328339e-43,42.0409478824899,"NO"
"Gm14326",4.40397419226742e-47,0.902842203756552,0.114,0.036,9.68477964621529e-43,42.0139102561551,"NO"
"D230025D16Rik",4.60467685377947e-47,0.643017695020245,0.123,0.042,1.01261448691464e-42,41.9945558636941,"NO"
"Rpl13a",4.72971732272473e-47,-1.88679869669584,0.15,0.237,1.0401121364404e-42,41.9829198360743,"DOWN"
"Pik3c3",4.75533084858414e-47,0.382952774766798,0.172,0.074,1.04574480691214e-42,41.9805742834148,"NO"
"Nop58",4.96665774009715e-47,-1.91940426331332,0.108,0.19,1.09221770362476e-42,41.9616907883167,"DOWN"
"Fbxw8",5.09466243603294e-47,0.138085586831721,0.262,0.135,1.120367216308e-42,41.9506396077964,"NO"
"Slc39a7",5.21401221851658e-47,-2.13384983203249,0.072,0.148,1.14661342697398e-42,41.9405829768937,"DOWN"
"Tmem63a",5.64150890176412e-47,0.377442359085218,0.216,0.107,1.24062422258695e-42,41.9063597436989,"NO"
"9330182L06Rik",6.51470064595887e-47,0.565352824441287,0.197,0.092,1.43264781905282e-42,41.8438605570137,"NO"
"Wdr91",7.1454305260769e-47,0.396851419983373,0.148,0.057,1.57135162698957e-42,41.8037266204509,"NO"
"Cdh2",7.31946828154075e-47,0.0812944950948413,0.399,0.237,1.60962426979363e-42,41.7932754883153,"NO"
