"Gene","logFC_mouse","AveExpr","t","PValue","FDR","B","padj","negLog10P","Classification"
"Prdm8",-0.151127847409282,1.57942693351327,-0.313682969517668,0.761110541154796,0.82974074824127,-6.1419542713607,0.82974074824127,0.0810575813540254,"NO"
"Erh",-0.315909888484408,3.81293484226064,-1.04106388968949,0.325755313632031,0.445604913633797,-6.1420616450859,0.445604913633797,0.351050028892949,"NO"
"Gm44777",0.192447447158686,1.82148634645838,0.429760122091823,0.677758941036184,0.762632096874515,-6.14210639879021,0.762632096874515,0.117684920538681,"NO"
"4833420G17Rik",-0.394567548860572,6.43994915264426,-1.19403617689883,0.263828035738151,0.382498436843833,-6.14212846297711,0.382498436843833,0.417370335337775,"NO"
"Msantd2",-0.385426184660323,6.73884946262249,-1.18700093138902,0.266452210823805,0.385401528418277,-6.14298648987079,0.385401528418277,0.4140865673601,"NO"
"Cmtm3",-0.342450809061031,3.795034990171,-1.04260467492836,0.325079659186982,0.444843594723801,-6.14353772366411,0.444843594723801,0.351792658430853,"NO"
"Acbd6",0.355992478934916,6.03749050638601,1.17459396899145,0.271131563064569,0.39024348221386,-6.14385499525647,0.39024348221386,0.40866434172408,"NO"
"Nnt",0.266493744860457,2.38286655633327,0.670699298509368,0.51972057966431,0.627637082193333,-6.14385611771623,0.627637082193333,0.202291405244144,"NO"
"A330008L17Rik",0.430223533458749,3.96944077777643,1.03909010455307,0.326622415444377,0.446504949300329,-6.1439211700816,0.446504949300329,0.350173722795794,"NO"
"Hpn",-0.274759517042644,2.03458958326606,-0.600739246990185,0.563248411728124,0.665297673150321,-6.14411004080657,0.665297673150321,0.176983995477358,"NO"
"Mettl16",-0.365984016944318,5.44234590847058,-1.18362360610308,0.267719463703282,0.386746186754889,-6.14417172281444,0.386746186754889,0.412573959669899,"NO"
"Zfand5",-0.401290617389241,6.8766623793816,-1.18260640533615,0.268102096526137,0.38705844196141,-6.14417721069128,0.38705844196141,0.412223455898104,"NO"
"Fancb",-0.168772620156036,1.62841875401816,-0.338587110906872,0.742903549340096,0.815185783425137,-6.1446167837909,0.815185783425137,0.0887434028900649,"NO"
"Top3b",0.334477338941049,5.22342107358277,1.15996787014086,0.276732795779682,0.396288051962444,-6.14472373099973,0.396288051962444,0.401989021395315,"NO"
"Tmem35b",-0.327596588044385,2.82565900597651,-0.849682006117734,0.418142651423429,0.536447984160839,-6.14496116632687,0.536447984160839,0.270472382341264,"NO"
"Kcp",0.0639350773503332,1.46866893993526,0.128431853310348,0.900710554807762,0.931817389991134,-6.1451466579981,0.931817389991134,0.0306691888151251,"NO"
"Thyn1",0.284476334128107,3.30509233997795,0.920933095846201,0.381774534639137,0.501073247026984,-6.14547576910587,0.501073247026984,0.300098784203678,"NO"
"Plekhb2",0.327103416682373,4.26590958850495,1.08244148680448,0.307982430094401,0.427349797484825,-6.14566309618344,0.427349797484825,0.369216497510958,"NO"
"Nab1",0.325074153960424,4.76668673609803,1.1335378469765,0.287089599015081,0.406889101901947,-6.14567637370962,0.406889101901947,0.390523942113368,"NO"
"Gpbp1",-0.386894442190051,6.63716264018728,-1.18665059526373,0.266583438914643,0.385556559258206,-6.1457998789541,0.385556559258206,0.413911904067011,"NO"
"Cd33",0.556310123571661,3.9956118843851,1.04895004085013,0.322308457069945,0.442258245563153,-6.14582192437311,0.442258245563153,0.354324061257821,"NO"
"Fbxl7",0.585995976515406,7.001290456271,1.1520345749417,0.279809606764236,0.39931033583746,-6.1458572973263,0.39931033583746,0.398689448285303,"NO"
"Tarbp1",0.379957913992721,4.0958382529656,1.04459721847751,0.324207496648374,0.443919117755751,-6.1459742863567,0.443919117755751,0.352696151309294,"NO"
"Jade3",-0.318136787803299,3.77547539764852,-1.02751751391397,0.331741917794973,0.451702665358549,-6.14604937817805,0.451702665358549,0.345147346792835,"NO"
"Gm3417",-0.0867617211470229,1.46244911434366,-0.162028361091075,0.874963171514664,0.914446773898183,-6.14626944410873,0.914446773898183,0.0388415679076695,"NO"
"Zfp654",0.326897979630419,5.39360133497449,1.16246603684907,0.275769559875791,0.39513700556831,-6.14659137342518,0.39513700556831,0.40325229565003,"NO"
"Agbl5",-0.486185400638226,3.93631700457129,-1.05750485816229,0.31860112280396,0.438552758379622,-6.146638149488,0.438552758379622,0.357978153050782,"NO"
"Sirt1",-0.332941367611066,5.27503416843888,-1.17565876704182,0.270727381793117,0.389835818886514,-6.14673473750105,0.389835818886514,0.409118259548609,"NO"
"Srgap2",0.510217149803756,8.30520886947447,1.09428611857915,0.303036183227979,0.422431548214005,-6.1472042715858,0.422431548214005,0.374243655096347,"NO"
"Sra1",-0.398098563413326,3.78811298236853,-1.03436035921317,0.328707422768044,0.448214639591319,-6.14724950024902,0.448214639591319,0.348513962638318,"NO"
"Bola1",-0.0344922766452248,1.41346464416109,-0.0601644247315173,0.953376350380469,0.967788691278133,-6.14738321187884,0.967788691278133,0.0142194569785817,"NO"
"Tbc1d19",0.375630885189765,5.93546389932848,1.16958257203956,0.273040355849188,0.392120153580505,-6.14780931717548,0.392120153580505,0.406580835935259,"NO"
"Gm42031",0.123696733958269,1.53665428360559,0.232074867523889,0.821816395091026,0.876821782408935,-6.1478148589435,0.876821782408935,0.0570886697829524,"NO"
"Ppp1r2",0.368596616723674,5.1175353304471,1.15069780064703,0.280330742403134,0.399670615129236,-6.14824300528473,0.399670615129236,0.398297781077773,"NO"
"Gm28529",0.138065038165193,1.64881214224444,0.288606491162063,0.779602525519419,0.844700437089616,-6.1483274911879,0.844700437089616,0.0732972810919385,"NO"
"Cox7a2",-0.331251218917194,4.06726935721792,-1.07316679685409,0.311899249846568,0.431650348692769,-6.14835193387703,0.431650348692769,0.364867903923948,"NO"
"Mterf2",0.352570217957769,3.09806162983376,0.862493669822793,0.411430407275712,0.530533880913376,-6.14845506102052,0.530533880913376,0.275286875996628,"NO"
"Tnrc6a",-0.425565623789759,8.75015303086239,-1.08933758601137,0.305095050690246,0.424347271677225,-6.14849360124214,0.424347271677225,0.372278585756293,"NO"
"4930578G10Rik",0.447914418494605,2.35378432335505,0.693202319255517,0.506163795935874,0.615369322216546,-6.14929861963905,0.615369322216546,0.210864158274071,"NO"
"Znrd1as",-0.0112953500876028,1.42831276588692,-0.021362546037594,0.983435644621098,0.989328891929689,-6.14936384981913,0.989328891929689,0.00465930779066235,"NO"
"Smyd4",0.332512073008888,4.70277312613827,1.12451010588987,0.290697091984402,0.410845771675929,-6.1493952754326,0.410845771675929,0.386321178319812,"NO"
"S100a4",0.19394292683419,1.70090963742796,0.359823959920519,0.727510011682318,0.802337052506141,-6.1494793319322,0.802337052506141,0.0956431513006974,"NO"
"Atp13a3",-0.365189562958578,6.61698133097156,-1.18318600632563,0.26788401813116,0.386882232834642,-6.14956352896441,0.386882232834642,0.412421214344534,"NO"
"Dnase1l2",0.288088546856195,2.57170274454595,0.725893910744375,0.48686438916852,0.597859379445281,-6.15065692151658,0.597859379445281,0.223400952989043,"NO"
"Akr7a5",-0.394722881024911,3.62777187552694,-1.01046123804759,0.339398354782758,0.459719607133882,-6.15119904026834,0.459719607133882,0.337506973107512,"NO"
"Adamts6",-0.55945319292506,6.35666707601941,-1.19000304964586,0.265329830292524,0.384226394554256,-6.15129259206849,0.384226394554256,0.415412804452126,"NO"
"Marf1",0.377102224607609,6.94753645604044,1.15369259046247,0.279164314592683,0.398530613338266,-6.15133055631605,0.398530613338266,0.399538312427896,"NO"
"Mbd2",-0.358502216990344,6.51508031375534,-1.18374632183342,0.267673332540934,0.386746186754889,-6.15133111832037,0.386746186754889,0.412573959669899,"NO"
"Cfap300",0.332955200964998,2.85253057848614,0.792867692651466,0.448817908727436,0.56469303777769,-6.15155211811019,0.56469303777769,0.24818756674049,"NO"
"Xrcc4",0.415379912152518,7.03216332508707,1.14926938590803,0.280888461756328,0.40038903676499,-6.15172078508925,0.40038903676499,0.3975178226454,"NO"
"5430427O19Rik",0.420603093792353,2.55442724341021,0.741335375393834,0.477913410328961,0.589698531571972,-6.15187586207004,0.589698531571972,0.229369953672055,"NO"
"Tubb4b",-0.309525260468675,3.6933318525898,-1.01213681778909,0.338640325132266,0.458924275128793,-6.15193697803828,0.458924275128793,0.338258969379541,"NO"
"Isca1",0.281502801305929,3.27578700925683,0.905869664201637,0.389267682062948,0.508712128132214,-6.15295442375064,0.508712128132214,0.293527908293338,"NO"
"Dst",-0.567381244841982,10.2821904265839,-0.97284655185808,0.356753371205413,0.477012970243626,-6.15308275891611,0.477012970243626,0.321469812094783,"NO"
"Grm8",0.346829305565645,6.31533029646055,1.16576126855535,0.274503117218987,0.39358471860331,-6.15330864592473,0.39358471860331,0.404961771915224,"NO"
"Igf2",-0.78209856492104,3.04501602331847,-0.908697328501815,0.38785309362336,0.507219968734974,-6.1537722541189,0.507219968734974,0.294803657057125,"NO"
"Agl",0.376369938215909,6.11247948861851,1.1649721231692,0.274805979380158,0.393948867077978,-6.15382144262461,0.393948867077978,0.404560144131246,"NO"
"Layn",-0.285677472067144,2.57005276716528,-0.769828639760187,0.461677464420409,0.576130457790315,-6.15384357195444,0.576130457790315,0.239479164696036,"NO"
"Nudt6",0.263177860016666,2.60670971822435,0.74906261139116,0.473474197232863,0.58619575651877,-6.15397312420241,0.58619575651877,0.231957329751478,"NO"
"Dek",-0.489986684655181,5.51519760439871,-1.17869230104913,0.26957856498365,0.388632986248905,-6.15446268240242,0.388632986248905,0.410460340283089,"NO"
"Ppp2r5a",0.341533840648903,6.68044436430214,1.15833242292141,0.277364848689736,0.396791299730745,-6.1545326508513,0.396791299730745,0.401437858998587,"NO"
"Bbs4",0.299799043869122,4.02359374572546,1.03733491839165,0.327394967942713,0.447181736025491,-6.15470056434078,0.447181736025491,0.349515942387564,"NO"
"Tomm70a",-0.36326735429169,5.7353106685375,-1.18157206261772,0.268491631224451,0.387481967297685,-6.15485359829558,0.387481967297685,0.411748503958544,"NO"
"Rbbp6",-0.413447434875948,7.26694478868477,-1.16006041063072,0.276697066158035,0.396272097947471,-6.15510610848505,0.396272097947471,0.402006505849129,"NO"
"Atf7",0.406433235683026,7.41349125326572,1.1330163751249,0.28729700697826,0.407111453834665,-6.15581153876636,0.407111453834665,0.390286678835987,"NO"
"Bgn",0.844975524495241,2.78384991297982,0.819683982916359,0.434154755947851,0.551453187803876,-6.15588923310846,0.551453187803876,0.258491348393953,"NO"
"Trmt2b",0.30893389661,4.54915796104568,1.10370863060977,0.299146005189635,0.418664470590038,-6.15619826342861,0.418664470590038,0.378133893375324,"NO"
"Ptrhd1",0.0265266830526003,1.48080171008046,0.050961903764268,0.960500230033766,0.97281433554702,-6.15631596871485,0.97281433554702,0.0119700381915162,"NO"
"Rap1a",0.414513773842834,6.80732594707546,1.15150002459253,0.280017905762007,0.399475789605293,-6.15674420767348,0.399475789605293,0.398509536148326,"NO"
"Csf2ra",0.586525428619617,5.57386099399579,1.15466402625302,0.278786790342818,0.398168017827442,-6.15691492720175,0.398168017827442,0.399933626877366,"NO"
"Scly",-0.474619865763162,5.69795931122204,-1.18090112353957,0.268744552430086,0.387742811724553,-6.15696953492644,0.387742811724553,0.411456244725958,"NO"
"Rnpc3",0.459211930735279,5.98492354253305,1.15749621028453,0.277688467924452,0.397127282728766,-6.15711538478577,0.397127282728766,0.401070275787943,"NO"
"Ints12",0.29461498703242,3.16119149336605,0.873434346836041,0.405758356472653,0.524899797151491,-6.15724076418797,0.524899797151491,0.279923595065742,"NO"
"C1galt1",0.305876742407957,4.80532816655603,1.12452399994446,0.290691512413401,0.410845771675929,-6.1573901032432,0.410845771675929,0.386321178319812,"NO"
"Skap2",-0.490798966469881,7.35657133542383,-1.15672320977335,0.277987893045539,0.397379180798467,-6.15740499429212,0.397379180798467,0.400794889871376,"NO"
"Prrt1",0.513476041898925,6.31209077132,1.15882798844136,0.277173204764313,0.396671997867123,-6.15740877332752,0.396671997867123,0.401568456448019,"NO"
"Rita1",0.27107799775846,2.4946363372821,0.70539443850101,0.498911093028913,0.608883499016861,-6.1575918859257,0.608883499016861,0.215465795337869,"NO"
"Cybb",-0.537150942251774,4.47852932114191,-1.11895692710891,0.292933937484726,0.412657923893334,-6.15850859302915,0.412657923893334,0.384409811114165,"NO"
"Pkm",0.519819010462126,6.58660968448293,1.15115860008444,0.28015101408371,0.399514533490228,-6.15854599780338,0.399514533490228,0.398467417351736,"NO"
"Mfsd11",0.31959741017769,5.66562011112539,1.15903423901417,0.277093475355743,0.396593112685005,-6.15904135519044,0.396593112685005,0.401654832109712,"NO"
"Aars2",-0.293223640244108,3.30062822840912,-0.924052153746552,0.380236096833011,0.499582988469004,-6.1591315474561,0.499582988469004,0.30139235840804,"NO"
"Lpcat2",0.380644357325668,6.2311961241462,1.15962396306745,0.276865609792943,0.396407797390109,-6.15921021282052,0.396407797390109,0.401857811476892,"NO"
"Ebp",-0.290130644644909,2.41965903273318,-0.731954404856631,0.483338606283513,0.59443566688531,-6.15971404523375,0.59443566688531,0.225895140252259,"NO"
"Zfp688",0.295381849021517,2.4996133223487,0.7053871606052,0.498915402930822,0.608883499016861,-6.15988649208247,0.608883499016861,0.215465795337869,"NO"
"Synj1",0.484253250797587,6.92771475796514,1.14311495481752,0.283301589685803,0.403008952191403,-6.16033162095068,0.403008952191403,0.394685306602947,"NO"
"R3hcc1l",-0.37013744169075,6.17542421855823,-1.17953293560146,0.26926090986071,0.388313988663553,-6.16055342257143,0.388313988663553,0.410816964102518,"NO"
"Stap1",-0.245131984178269,1.96179732514996,-0.528175588611557,0.610508563095465,0.706263441450471,-6.16065732242184,0.706263441450471,0.151033273696797,"NO"
